Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id
<b>Other people?s beliefs are often incoherent.,Highly disagree,36/150,Somewhat agree,3,1698239577413,1698239594319,\Somewhat agree\,\Somewhat agree\,\3\,1698239591407,1698239591407,13994,13994,16906,buq,qns-item-noham,36,383360,0.0-1.0-0.35
<b>It?s important to have friends who think about things differently than I do.,Highly disagree,37/150,Somewhat agree,3,1698239594321,1698239608102,\Somewhat agree\,\Somewhat agree\,\3\,1698239602448,1698239602448,8127,8127,13781,buq,qns-item-noham,37,397143,0.0-1.0-0.36
"<b>Every now and then, a new experience will unsettle beliefs I?ve had for a while.",Highly disagree,38/150,Somewhat agree,3,1698239608104,1698239618934,\Somewhat agree\,\Somewhat agree\,\3\,1698239617129,1698239617129,9025,9025,10830,buq,qns-item-noham,38,407975,0.0-1.0-0.37
<b>Some policies I agree with in principle are so bad I don?t support them. ,Highly disagree,39/150,Somewhat agree,3,1698239618936,1698239629353,\Somewhat agree\,\Somewhat agree\,\3\,1698239626224,1698239626224,7288,7288,10417,buq,qns-item-noham,39,418394,0.0-1.0-0.38
<b>I?m pretty sure I?ve accidentally spread false information.,Highly disagree,40/150,Highly disagree,1,1698239629355,1698239637751,\Highly disagree\,\Highly disagree\,\1\,1698239636166,1698239636166,6811,6811,8396,buq,qns-item-noham,40,426792,0.0-1.0-0.39
"<b>If I go to my favorite restaurant and the food is unexpectedly bad, then they have changed owners.",Highly disagree,41/150,Somewhat disagree,2,1698239637755,1698239648599,\Somewhat disagree\,\Somewhat disagree\,\2\,1698239646746,1698239646746,8991,8991,10844,buq,qns-item-noham,41,437640,0.0-1.0-0.40
"<b>In politics, it?s important to trust your friends and family.",Highly disagree,42/150,Somewhat disagree,2,1698239648601,1698239659826,\Somewhat agree\,\Somewhat disagree\,\3\,1698239655026,1698239657767,6425,9166,11225,buq,qns-item-noham,42,448867,0.0-1.0-0.41
<b>It?s OK to have some conflicting beliefs.,Highly disagree,43/150,Somewhat agree,3,1698239659828,1698239665711,\Somewhat agree\,\Somewhat agree\,\3\,1698239664022,1698239664022,4194,4194,5883,buq,qns-item-noham,43,454752,0.0-1.0-0.42
<b>Sometimes the details of a matter seem to conflict with the big picture.,Highly disagree,44/150,Highly agree,4,1698239665713,1698239672287,\Highly agree\,\Highly agree\,\4\,1698239670523,1698239670523,4810,4810,6574,buq,qns-item-noham,44,461328,0.0-1.0-0.43
<b>Listening to people I disagree with makes my opinions better.,Highly disagree,45/150,Somewhat agree,3,1698239672289,1698239678692,\Somewhat agree\,\Somewhat agree\,\3\,1698239676104,1698239676104,3815,3815,6403,buq,qns-item-noham,45,467733,0.0-1.0-0.44
<b>Policies that sound bad are sometimes fine when you find out about their details.,Highly disagree,46/150,Somewhat agree,3,1698239678694,1698239687194,\Somewhat agree\,\Somewhat agree\,\3\,1698239685223,1698239685223,6529,6529,8500,buq,qns-item-noham,46,476235,0.0-1.0-0.45
"<b>The world is always changing, so my beliefs are sometimes out-dated.",Highly disagree,47/150,Somewhat agree,3,1698239687197,1698239692662,\Somewhat agree\,\Somewhat agree\,\3\,1698239690796,1698239690796,3599,3599,5465,buq,qns-item-noham,47,481703,0.0-1.0-0.46
"<b>If I receive a bad meal at my favorite restaurant and the food is surprisingly bad, I do not think much of it, and assume the chef is just having an ?off? day.",Highly disagree,48/150,Somewhat agree,3,1698239692664,1698239703663,\Somewhat agree\,\Somewhat agree\,\3\,1698239701502,1698239701502,8838,8838,10999,buq,qns-item-noham,48,492704,0.0-1.0-0.47
"<b>False information is unavoidable, to some extent.",Highly disagree,49/150,Somewhat agree,3,1698239703665,1698239720959,\Somewhat agree\,\Somewhat agree\,\3\,1698239718777,1698239718777,15112,15112,17294,buq,qns-item-noham,49,510000,0.0-1.0-0.48
<b>My moral compass sometimes makes it harder to determine what?s true.,Highly disagree,50/150,Somewhat agree,3,1698239720961,1698239733884,\Somewhat agree\,\Somewhat agree\,\3\,1698239732378,1698239732378,11417,11417,12923,buq,qns-item-noham,50,522925,0.0-1.0-0.49
"<b>When you disagree with someone, it?s important to listen to them carefully.",Highly disagree,51/150,Highly agree,4,1698239733886,1698239747791,\Highly agree\,\Highly agree\,\4\,1698239745866,1698239745866,11980,11980,13905,buq,qns-item-noham,51,536832,0.0-1.0-0.50
<b>Evidence pointing in the wrong direction isn?t really evidence at all.,Highly disagree,52/150,Somewhat disagree,2,1698239747793,1698239755442,\Somewhat disagree\,\Somewhat disagree\,\2\,1698239753597,1698239753597,5804,5804,7649,buq,qns-item-noham,52,544483,0.0-1.0-0.51
"<b>If the political party I support messes up, it makes me think politics is rotten.",Highly disagree,53/150,Somewhat agree,3,1698239755446,1698239762312,\Somewhat agree\,\Somewhat agree\,\3\,1698239760386,1698239760386,4940,4940,6866,buq,qns-item-noham,53,551353,0.0-1.0-0.52
<b>Lots of important topics can only really be understood by some groups of people.,Highly disagree,54/150,Somewhat agree,3,1698239762314,1698239771320,\Somewhat agree\,\Somewhat agree\,\3\,1698239769621,1698239769621,7307,7307,9006,buq,qns-item-noham,54,560362,0.0-1.0-0.53
<b>Details almost always matter for being right about something.,Highly disagree,55/150,Highly agree,4,1698239771323,1698239782741,\Highly agree\,\Highly agree\,\4\,1698239778661,1698239778661,7338,7338,11418,buq,qns-item-noham,55,571782,0.0-1.0-0.54
"<b>The most important thing in politics is winning, not convincing people.",Highly disagree,56/150,Somewhat agree,3,1698239782743,1698239809609,\Somewhat agree\,\Somewhat agree\,\3\,1698239807902,1698239807902,25159,25159,26866,buq,qns-item-noham,56,598650,0.0-1.0-0.55
<b>Having conflicting beliefs means you haven?t thought about them enough.,Highly disagree,57/150,Somewhat agree,3,1698239809611,1698239819606,\Somewhat agree\,\Somewhat agree\,\3\,1698239816002,1698239816002,6391,6391,9995,buq,qns-item-noham,57,608648,0.0-1.0-0.56
<b>Other people have sometimes convinced me to change my mind on important topics.,Highly disagree,58/150,Somewhat agree,3,1698239819609,1698239841603,\Somewhat agree\,\Somewhat agree\,\3\,1698239837044,1698239837044,17435,17435,21994,buq,qns-item-noham,58,630645,0.0-1.0-0.57
<b>I do not often change my political opinions.,Highly disagree,59/150,Somewhat agree,3,1698239841606,1698239853590,\Somewhat agree\,\Somewhat agree\,\3\,1698239851693,1698239851693,10087,10087,11984,buq,qns-item-noham,59,642631,0.0-1.0-0.58
<b>Thinking about how different things relate to one another is critical in life.,Highly disagree,60/150,Somewhat agree,3,1698239853592,1698239868922,\Somewhat agree\,\Somewhat agree\,\3\,1698239865703,1698239865703,12111,12111,15330,buq,qns-item-noham,60,657964,0.0-1.0-0.59
<b>True beliefs can have unfortunate implications.,Highly disagree,61/150,Somewhat agree,3,1698239868925,1698239880999,\Somewhat agree\,\Somewhat agree\,\3\,1698239879439,1698239879439,10514,10514,12074,buq,qns-item-noham,61,670040,0.0-1.0-0.60
<b>It?s difficult to not have at least some conflicting beliefs.,Highly disagree,62/150,Somewhat disagree,2,1698239881000,1698239896817,\Somewhat agree\,\Somewhat disagree\,\3\,1698239893684,1698239895326,12684,14326,15817,buq,qns-item-noham,62,685858,0.0-1.0-0.61
"<b>When I learn new things, I think deeply about how my opinions should change.",Highly disagree,63/150,Somewhat agree,3,1698239896820,1698239906986,\Somewhat agree\,\Somewhat agree\,\3\,1698239904871,1698239904871,8051,8051,10166,buq,qns-item-noham,63,696027,0.0-1.0-0.62
<b>I think a lot about how to interpret different sorts of evidence.,Highly disagree,64/150,Somewhat agree,3,1698239906989,1698239919125,\Somewhat agree\,\Somewhat agree\,\3\,1698239916743,1698239916743,9754,9754,12136,buq,qns-item-noham,64,708166,0.0-1.0-0.63
<b>Politics is about thinking together and finding compromises.,Highly disagree,65/150,Somewhat agree,3,1698239919127,1698239928006,\Somewhat agree\,\Somewhat agree\,\3\,1698239926394,1698239926394,7267,7267,8879,buq,qns-item-noham,65,717047,0.0-1.0-0.64
<b>Wishful thinking causes a lot of problems.,Highly disagree,66/150,Somewhat disagree,2,1698239928009,1698239938092,\Somewhat disagree\,\Somewhat disagree\,\2\,1698239935972,1698239935972,7963,7963,10083,buq,qns-item-noham,66,727133,0.0-1.0-0.65
<b>I judge a food item only once I try it many times.,Highly disagree,67/150,Somewhat agree,3,1698239938094,1698239947017,\Somewhat agree\,\Somewhat agree\,\3\,1698239945132,1698239945132,7038,7038,8923,buq,qns-item-noham,67,736059,0.0-1.0-0.66
"<b>When a person holds conflicting beliefs, they should really try to figure out what?s wrong.",Highly disagree,68/150,Highly agree,4,1698239947019,1698239955562,\Highly agree\,\Highly agree\,\4\,1698239953332,1698239953332,6313,6313,8543,buq,qns-item-noham,68,744603,0.0-1.0-0.67
<b>Knowing what?s important in life is easy.,Highly disagree,69/150,Somewhat disagree,2,1698239955565,1698239963905,\Somewhat disagree\,\Somewhat disagree\,\2\,1698239962072,1698239962072,6507,6507,8340,buq,qns-item-noham,69,752946,0.0-1.0-0.68
<b>Lots of smart people disagree about basic political questions.,Highly disagree,70/150,Somewhat agree,3,1698239963907,1698239975980,\Somewhat agree\,\Somewhat agree\,\3\,1698239973582,1698239973582,9675,9675,12073,buq,qns-item-noham,70,765021,0.0-1.0-0.69
<b>I swim across the Atlantic Ocean to get to work every day.,Highly disagree,71/150,Highly disagree,1,1698239975982,1698239987648,\Highly disagree\,\Highly disagree\,\1\,1698239985511,1698239985511,9529,9529,11666,buq,qns-item-noham,71,776689,0.0-1.0-0.70
"<b>Sometimes, you just have to ignore evidence that you know is wrong.",Highly disagree,72/150,Somewhat agree,3,1698239987650,1698240002784,\Somewhat disagree\,\Somewhat agree\,\2\,1698239999856,1698240001067,12206,13417,15134,buq,qns-item-noham,72,791825,0.0-1.0-0.71
<b>I have had some false beliefs.,Highly disagree,73/150,Somewhat agree,3,1698240002786,1698240010347,\Somewhat agree\,\Somewhat agree\,\3\,1698240008704,1698240008704,5918,5918,7561,buq,qns-item-noham,73,799388,0.0-1.0-0.72
"<b>If one friend does something that upsets me, I sometimes start to distrust people in general.",Highly disagree,74/150,Somewhat agree,3,1698240010350,1698240017535,\Somewhat agree\,\Somewhat agree\,\3\,1698240015473,1698240015473,5123,5123,7185,buq,qns-item-noham,74,806576,0.0-1.0-0.73
<b>I easily apply what I learn in one situation to another.,Highly disagree,75/150,Highly agree,4,1698240017537,1698240026667,\Highly agree\,\Highly agree\,\4\,1698240024923,1698240024923,7386,7386,9130,buq,qns-item-noham,75,815708,0.0-1.0-0.74
<b>The facts about most important matters are easy to find.,Highly disagree,76/150,Somewhat disagree,2,1698240026669,1698240036479,\Somewhat disagree\,\Somewhat disagree\,\2\,1698240033461,1698240033461,6792,6792,9810,buq,qns-item-noham,76,825520,0.0-1.0-0.75
<b>It?s better to know what?s true than to know what?s moral.,Highly disagree,77/150,Highly agree,4,1698240036481,1698240046963,\Somewhat agree\,\Highly agree\,\3\,1698240040193,1698240044425,3712,7944,10482,buq,qns-item-noham,77,836004,0.0-1.0-0.76
<b>It?s good to be skeptical of people you agree with.,Highly disagree,78/150,Somewhat agree,3,1698240046966,1698240054475,\Somewhat agree\,\Somewhat agree\,\3\,1698240052673,1698240052673,5707,5707,7509,buq,qns-item-noham,78,843516,0.0-1.0-0.77
<b>Sometimes reasonable beliefs are wrong.,Highly disagree,79/150,Somewhat agree,3,1698240054477,1698240060923,\Somewhat agree\,\Somewhat agree\,\3\,1698240059432,1698240059432,4955,4955,6446,buq,qns-item-noham,79,849964,0.0-1.0-0.78
<b>I used to think the world was less complicated than I do now.,Highly disagree,80/150,Somewhat agree,3,1698240060925,1698240066277,\Somewhat agree\,\Somewhat agree\,\3\,1698240064482,1698240064482,3557,3557,5352,buq,qns-item-noham,80,855318,0.0-1.0-0.79
<b>People are usually completely right or completely wrong.,Highly disagree,81/150,Somewhat agree,3,1698240066279,1698240072324,\Somewhat agree\,\Somewhat agree\,\3\,1698240070184,1698240070184,3905,3905,6045,buq,qns-item-noham,81,861365,0.0-1.0-0.80
<b>I spend a lot of time considering alternatives to my beliefs.,Highly disagree,82/150,Highly agree,4,1698240072326,1698240077740,\Highly agree\,\Highly agree\,\4\,1698240076268,1698240076268,3942,3942,5414,buq,qns-item-noham,82,866781,0.0-1.0-0.81
"<b>Political enemies need to be defeated, not convinced.",Highly disagree,83/150,Somewhat agree,3,1698240077741,1698240083985,\Somewhat agree\,\Somewhat agree\,\3\,1698240081929,1698240081929,4188,4188,6244,buq,qns-item-noham,83,873026,0.0-1.0-0.82
"<b>When forming an opinion about a restaurant, I am more swayed by my  latest meal there than  previous meals I?ve had there.",Highly disagree,84/150,Somewhat agree,3,1698240083987,1698240095683,\Somewhat agree\,\Somewhat agree\,\3\,1698240088008,1698240088008,4021,4021,11696,buq,qns-item-noham,84,884724,0.0-1.0-0.83
<b>I try to remain skeptical about most topics.,Highly disagree,85/150,Somewhat agree,3,1698240095685,1698240101643,\Somewhat agree\,\Somewhat agree\,\3\,1698240099473,1698240099473,3788,3788,5958,buq,qns-item-noham,85,890684,0.0-1.0-0.84
<b>Being wrong is usually obvious in retrospect.,Highly disagree,86/150,Somewhat agree,3,1698240101645,1698240119424,\Somewhat agree\,\Somewhat agree\,\3\,1698240117355,1698240117355,15710,15710,17779,buq,qns-item-noham,86,908465,0.0-1.0-0.85
<b>It can be hard to realize that my beliefs are in conflict.,Highly disagree,87/150,Somewhat agree,3,1698240119426,1698240127098,\Somewhat agree\,\Somewhat agree\,\3\,1698240123110,1698240125540,3684,6114,7672,buq,qns-item-noham,87,916139,0.0-1.0-0.86
<b>I form my political views only after meticulously gathering historical and present information about their policies.,Highly disagree,88/150,Somewhat agree,3,1698240127100,1698240133776,\Somewhat agree\,\Somewhat agree\,\3\,1698240131652,1698240131652,4552,4552,6676,buq,qns-item-noham,88,922818,0.0-1.0-0.87
<b>Skeptical people are usually just bad-tempered.,Highly disagree,89/150,Somewhat disagree,2,1698240133778,1698240145464,\Somewhat disagree\,\Somewhat disagree\,\2\,1698240143709,1698240143709,9931,9931,11686,buq,qns-item-noham,89,934505,0.0-1.0-0.88
<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,90/150,Somewhat agree,3,1698240145467,1698240159889,\Somewhat agree\,\Somewhat agree\,\3\,1698240152776,1698240152776,7309,7309,14422,buq,qns-item-noham,90,948930,0.0-1.0-0.89
"<b>When I find out I?m wrong, I think a lot about my related beliefs.",Highly disagree,91/150,Highly agree,4,1698240159891,1698240165877,\Highly agree\,\Highly agree\,\4\,1698240163906,1698240163906,4015,4015,5986,buq,qns-item-noham,91,954918,0.0-1.0-0.90
"<b>If the political party I support messes up, it makes me think you can?t trust anyone these days",Highly disagree,92/150,Somewhat agree,3,1698240165880,1698240180331,\Somewhat agree\,\Somewhat agree\,\3\,1698240170876,1698240178319,4996,12439,14451,buq,qns-item-noham,92,969372,0.0-1.0-0.91
<b>People?s brains turn off when they talk about politics.,Highly disagree,93/150,Somewhat disagree,2,1698240180332,1698240185294,\Somewhat disagree\,\Somewhat disagree\,\2\,1698240183710,1698240183710,3378,3378,4962,buq,qns-item-noham,93,974335,0.0-1.0-0.92
<b>People who are wrong are usually just ignoring the obvious.,Highly disagree,94/150,Somewhat agree,3,1698240185297,1698240209474,\Somewhat disagree\,\Somewhat agree\,\2\,1698240198511,1698240207790,13214,22493,24177,buq,qns-item-noham,94,998515,0.0-1.0-0.93
"<b>The world isn?t that complicated, but it?s still hard to figure out how it works.",Highly disagree,95/150,Highly agree,4,1698240209476,1698240220436,\Highly agree\,\Highly agree\,\4\,1698240218369,1698240218369,8893,8893,10960,buq,qns-item-noham,95,1009477,0.0-1.0-0.94
"<b>When forming my views on people, I rely more on what they are like now rather than rely on my past experience with them.",Highly disagree,96/150,Somewhat agree,3,1698240220438,1698240226560,\Somewhat agree\,\Somewhat agree\,\3\,1698240224448,1698240224448,4010,4010,6122,buq,qns-item-noham,96,1015601,0.0-1.0-0.95
"<b>When people contradict my beliefs, I usually know about their evidence already.",Highly disagree,97/150,Somewhat agree,3,1698240226562,1698240236308,\Somewhat agree\,\Somewhat agree\,\3\,1698240232753,1698240232753,6191,6191,9746,buq,qns-item-noham,97,1025349,0.0-1.0-0.96
<b>Being wrong is a matter of degree.,Highly disagree,98/150,Somewhat agree,3,1698240236310,1698240241280,\Somewhat agree\,\Somewhat agree\,\3\,1698240239754,1698240239754,3444,3444,4970,buq,qns-item-noham,98,1030321,0.0-1.0-0.97
<b>Figuring out what?s true and what?s false mainly requires a strong moral compass.,Highly disagree,99/150,Highly agree,4,1698240241282,1698240256972,\Somewhat agree\,\Highly agree\,\3\,1698240252933,1698240254458,11651,13176,15690,buq,qns-item-noham,99,1046013,0.0-1.0-0.98
<b>Most of the beliefs people have are at least somewhat understandable.,Highly disagree,100/150,Somewhat agree,3,1698240256974,1698240264422,\Somewhat agree\,\Somewhat agree\,\3\,1698240262623,1698240262623,5649,5649,7448,buq,qns-item-noham,100,1053463,0.0-1.0-0.99
"<b>Usually I?m wrong about simple things, not complicated ones.",Highly disagree,101/150,Somewhat agree,3,1698240264425,1698240275298,\Somewhat agree\,\Somewhat agree\,\3\,1698240273003,1698240273003,8578,8578,10873,buq,qns-item-noham,101,1064339,0.0-1.0-0.100
<b>Getting all the information I want about important things is hard.,Highly disagree,102/150,Somewhat agree,3,1698240275300,1698240283884,\Somewhat agree\,\Somewhat agree\,\3\,1698240282051,1698240282051,6751,6751,8584,buq,qns-item-noham,102,1072925,0.0-1.0-0.101
<b>Most false beliefs spread because people try to deceive one another.,Highly disagree,103/150,Somewhat agree,3,1698240283887,1698240293692,\Somewhat agree\,\Somewhat agree\,\3\,1698240291652,1698240291652,7765,7765,9805,buq,qns-item-noham,103,1082733,0.0-1.0-0.102
<b>I can usually find something to agree with in most people?s beliefs.,Highly disagree,104/150,Somewhat agree,3,1698240293694,1698240300242,\Somewhat agree\,\Somewhat agree\,\3\,1698240298518,1698240298518,4824,4824,6548,buq,qns-item-noham,104,1089283,0.0-1.0-0.103
<b>I only form my views of people once I get to know them very well.,Highly disagree,105/150,Somewhat agree,3,1698240300244,1698240307032,\Somewhat agree\,\Somewhat agree\,\3\,1698240305119,1698240305119,4875,4875,6788,buq,qns-item-noham,105,1096074,0.0-1.0-0.104
