Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id
<b>Listening to people I disagree with makes my opinions better.,Highly disagree,45/150,Somewhat disagree,2,1698243632095,1698243634311,\Somewhat disagree\,\Somewhat disagree\,\2\,1698243632752,1698243632752,657,657,2216,buq,qns-item-noham,45,399946,0.0-1.0-0.44
<b>Policies that sound bad are sometimes fine when you find out about their details.,Highly disagree,46/150,Somewhat disagree,2,1698243634312,1698243670593,\Somewhat disagree\,\Somewhat disagree\,\2\,1698243670197,1698243670197,35885,35885,36281,buq,qns-item-noham,46,436228,0.0-1.0-0.45
"<b>The world is always changing, so my beliefs are sometimes out-dated.",Highly disagree,47/150,Somewhat agree,3,1698243670595,1698243673623,\Somewhat disagree\,\Somewhat agree\,\2\,1698243671844,1698243673065,1249,2470,3028,buq,qns-item-noham,47,439258,0.0-1.0-0.46
"<b>If I receive a bad meal at my favorite restaurant and the food is surprisingly bad, I do not think much of it, and assume the chef is just having an ?off? day.",Highly disagree,48/150,Somewhat agree,3,1698243673624,1698243676957,\Somewhat agree\,\Somewhat agree\,\3\,1698243676391,1698243676391,2767,2767,3333,buq,qns-item-noham,48,442592,0.0-1.0-0.47
"<b>False information is unavoidable, to some extent.",Highly disagree,49/150,Somewhat agree,3,1698243676957,1698243678957,\Somewhat agree\,\Somewhat agree\,\3\,1698243678501,1698243678501,1544,1544,2000,buq,qns-item-noham,49,444592,0.0-1.0-0.48
<b>My moral compass sometimes makes it harder to determine what?s true.,Highly disagree,50/150,Somewhat disagree,2,1698243678958,1698243681046,\Somewhat disagree\,\Somewhat disagree\,\2\,1698243680624,1698243680624,1666,1666,2088,buq,qns-item-noham,50,446681,0.0-1.0-0.49
"<b>When you disagree with someone, it?s important to listen to them carefully.",Highly disagree,51/150,Somewhat agree,3,1698243681046,1698243683200,\Somewhat agree\,\Somewhat agree\,\3\,1698243682761,1698243682761,1715,1715,2154,buq,qns-item-noham,51,448835,0.0-1.0-0.50
<b>Evidence pointing in the wrong direction isn?t really evidence at all.,Highly disagree,52/150,Somewhat disagree,2,1698243683201,1698243686230,\Somewhat agree\,\Somewhat disagree\,\3\,1698243685508,1698243685773,2307,2572,3029,buq,qns-item-noham,52,451865,0.0-1.0-0.51
"<b>If the political party I support messes up, it makes me think politics is rotten.",Highly disagree,53/150,Somewhat disagree,2,1698243686231,1698243689523,\Somewhat disagree\,\Somewhat disagree\,\2\,1698243689036,1698243689036,2805,2805,3292,buq,qns-item-noham,53,455158,0.0-1.0-0.52
<b>Lots of important topics can only really be understood by some groups of people.,Highly disagree,54/150,Somewhat disagree,2,1698243689524,1698243691924,\Somewhat disagree\,\Somewhat disagree\,\2\,1698243691512,1698243691512,1988,1988,2400,buq,qns-item-noham,54,457559,0.0-1.0-0.53
<b>Details almost always matter for being right about something.,Highly disagree,55/150,Somewhat agree,3,1698243691925,1698243697475,\Somewhat disagree\,\Somewhat agree\,\2\,1698243693270,1698243697109,1345,5184,5550,buq,qns-item-noham,55,463110,0.0-1.0-0.54
"<b>The most important thing in politics is winning, not convincing people.",Highly disagree,56/150,Highly disagree,1,1698243697476,1698243700025,\Somewhat disagree\,\Highly disagree\,\2\,1698243699053,1698243699526,1577,2050,2549,buq,qns-item-noham,56,465660,0.0-1.0-0.55
<b>Having conflicting beliefs means you haven?t thought about them enough.,Highly disagree,57/150,Somewhat agree,3,1698243700026,1698243703433,\Somewhat agree\,\Somewhat agree\,\3\,1698243702447,1698243702447,2421,2421,3407,buq,qns-item-noham,57,469068,0.0-1.0-0.56
<b>Other people have sometimes convinced me to change my mind on important topics.,Highly disagree,58/150,Somewhat disagree,2,1698243703434,1698243706068,\Somewhat disagree\,\Somewhat disagree\,\2\,1698243705598,1698243705598,2164,2164,2634,buq,qns-item-noham,58,471703,0.0-1.0-0.57
<b>I do not often change my political opinions.,Highly disagree,59/150,Highly agree,4,1698243706070,1698243725199,\Somewhat agree\,\Highly agree\,\3\,1698243724189,1698243724534,18119,18464,19129,buq,qns-item-noham,59,490834,0.0-1.0-0.58
<b>Thinking about how different things relate to one another is critical in life.,Highly disagree,60/150,Somewhat disagree,2,1698243725200,1698243728310,\Somewhat disagree\,\Somewhat disagree\,\2\,1698243727923,1698243727923,2723,2723,3110,buq,qns-item-noham,60,493945,0.0-1.0-0.59
<b>True beliefs can have unfortunate implications.,Highly disagree,61/150,Somewhat disagree,2,1698243728311,1698243729900,\Somewhat disagree\,\Somewhat disagree\,\2\,1698243729465,1698243729465,1154,1154,1589,buq,qns-item-noham,61,495535,0.0-1.0-0.60
<b>It?s difficult to not have at least some conflicting beliefs.,Highly disagree,62/150,Somewhat disagree,2,1698243729901,1698243731419,\Somewhat disagree\,\Somewhat disagree\,\2\,1698243730638,1698243730638,737,737,1518,buq,qns-item-noham,62,497054,0.0-1.0-0.61
"<b>When I learn new things, I think deeply about how my opinions should change.",Highly disagree,63/150,Somewhat agree,3,1698243731420,1698243733532,\Somewhat disagree\,\Somewhat agree\,\2\,1698243731995,1698243733152,575,1732,2112,buq,qns-item-noham,63,499167,0.0-1.0-0.62
<b>I think a lot about how to interpret different sorts of evidence.,Highly disagree,64/150,Somewhat agree,3,1698243733533,1698243735442,\Somewhat agree\,\Somewhat agree\,\3\,1698243734948,1698243734948,1415,1415,1909,buq,qns-item-noham,64,501077,0.0-1.0-0.63
<b>Politics is about thinking together and finding compromises.,Highly disagree,65/150,Somewhat disagree,2,1698243735442,1698243737591,\Somewhat disagree\,\Somewhat disagree\,\2\,1698243736972,1698243736972,1530,1530,2149,buq,qns-item-noham,65,503226,0.0-1.0-0.64
<b>Wishful thinking causes a lot of problems.,Highly disagree,66/150,Somewhat disagree,2,1698243737592,1698243885943,\Somewhat disagree\,\Somewhat disagree\,\2\,1698243885495,1698243885495,147903,147903,148351,buq,qns-item-noham,66,651578,0.0-1.0-0.65
<b>I judge a food item only once I try it many times.,Highly disagree,67/150,Somewhat disagree,2,1698243885943,1698244005727,\Somewhat disagree\,\Somewhat disagree\,\2\,1698243928450,1698244004138,42507,118195,119784,buq,qns-item-noham,67,771362,0.0-1.0-0.66
"<b>When a person holds conflicting beliefs, they should really try to figure out what?s wrong.",Highly disagree,68/150,Somewhat disagree,2,1698244005727,1698244009552,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244008789,1698244008789,3062,3062,3825,buq,qns-item-noham,68,775187,0.0-1.0-0.67
<b>Knowing what?s important in life is easy.,Highly disagree,69/150,Somewhat agree,3,1698244009553,1698244040202,\Somewhat agree\,\Somewhat agree\,\3\,1698244039671,1698244039671,30118,30118,30649,buq,qns-item-noham,69,805837,0.0-1.0-0.68
<b>Lots of smart people disagree about basic political questions.,Highly disagree,70/150,Somewhat disagree,2,1698244040203,1698244107972,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244107546,1698244107546,67343,67343,67769,buq,qns-item-noham,70,873607,0.0-1.0-0.69
<b>I swim across the Atlantic Ocean to get to work every day.,Highly disagree,71/150,Highly disagree,1,1698244107972,1698244110187,\Highly disagree\,\Highly disagree\,\1\,1698244109411,1698244109411,1439,1439,2215,buq,qns-item-noham,71,875822,0.0-1.0-0.70
"<b>Sometimes, you just have to ignore evidence that you know is wrong.",Highly disagree,72/150,Somewhat disagree,2,1698244110189,1698244112951,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244112295,1698244112295,2106,2106,2762,buq,qns-item-noham,72,878586,0.0-1.0-0.71
<b>I have had some false beliefs.,Highly disagree,73/150,Somewhat disagree,2,1698244112952,1698244114602,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244114246,1698244114246,1294,1294,1650,buq,qns-item-noham,73,880237,0.0-1.0-0.72
"<b>If one friend does something that upsets me, I sometimes start to distrust people in general.",Highly disagree,74/150,Somewhat disagree,2,1698244114602,1698244116973,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244116487,1698244116487,1885,1885,2371,buq,qns-item-noham,74,882608,0.0-1.0-0.73
<b>I easily apply what I learn in one situation to another.,Highly disagree,75/150,Somewhat agree,3,1698244116974,1698244123187,\Somewhat agree\,\Somewhat agree\,\3\,1698244122758,1698244122758,5784,5784,6213,buq,qns-item-noham,75,888822,0.0-1.0-0.74
<b>The facts about most important matters are easy to find.,Highly disagree,76/150,Somewhat disagree,2,1698244123188,1698244125513,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244125062,1698244125062,1874,1874,2325,buq,qns-item-noham,76,891148,0.0-1.0-0.75
<b>It?s better to know what?s true than to know what?s moral.,Highly disagree,77/150,Somewhat disagree,2,1698244125514,1698244129097,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244127101,1698244127101,1587,1587,3583,buq,qns-item-noham,77,894732,0.0-1.0-0.76
<b>It?s good to be skeptical of people you agree with.,Highly disagree,78/150,Somewhat disagree,2,1698244129098,1698244161335,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244160811,1698244160811,31713,31713,32237,buq,qns-item-noham,78,926970,0.0-1.0-0.77
<b>Sometimes reasonable beliefs are wrong.,Highly disagree,79/150,Somewhat disagree,2,1698244161336,1698244163344,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244161952,1698244161952,616,616,2008,buq,qns-item-noham,79,928979,0.0-1.0-0.78
<b>I used to think the world was less complicated than I do now.,Highly disagree,80/150,Somewhat disagree,2,1698244163345,1698244165536,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244165013,1698244165013,1668,1668,2191,buq,qns-item-noham,80,931171,0.0-1.0-0.79
<b>People are usually completely right or completely wrong.,Highly disagree,81/150,Somewhat disagree,2,1698244165537,1698244168245,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244166760,1698244166760,1223,1223,2708,buq,qns-item-noham,81,933880,0.0-1.0-0.80
<b>I spend a lot of time considering alternatives to my beliefs.,Highly disagree,82/150,Somewhat agree,3,1698244168246,1698244171630,\Somewhat disagree\,\Somewhat agree\,\2\,1698244169538,1698244170571,1292,2325,3384,buq,qns-item-noham,82,937265,0.0-1.0-0.81
"<b>Political enemies need to be defeated, not convinced.",Highly disagree,83/150,Somewhat disagree,2,1698244171631,1698244173934,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244173198,1698244173198,1567,1567,2303,buq,qns-item-noham,83,939569,0.0-1.0-0.82
"<b>When forming an opinion about a restaurant, I am more swayed by my  latest meal there than  previous meals I?ve had there.",Highly disagree,84/150,Somewhat disagree,2,1698244173935,1698244176587,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244176030,1698244176030,2095,2095,2652,buq,qns-item-noham,84,942222,0.0-1.0-0.83
<b>I try to remain skeptical about most topics.,Highly disagree,85/150,Somewhat agree,3,1698244176587,1698244178491,\Somewhat agree\,\Somewhat agree\,\3\,1698244177975,1698244177975,1388,1388,1904,buq,qns-item-noham,85,944126,0.0-1.0-0.84
<b>Being wrong is usually obvious in retrospect.,Highly disagree,86/150,Somewhat disagree,2,1698244178492,1698244180376,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244179799,1698244179799,1307,1307,1884,buq,qns-item-noham,86,946011,0.0-1.0-0.85
<b>It can be hard to realize that my beliefs are in conflict.,Highly disagree,87/150,Somewhat disagree,2,1698244180377,1698244182294,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244181703,1698244181703,1326,1326,1917,buq,qns-item-noham,87,947929,0.0-1.0-0.86
<b>I form my political views only after meticulously gathering historical and present information about their policies.,Highly disagree,88/150,Somewhat disagree,2,1698244182295,1698244184406,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244183599,1698244183599,1304,1304,2111,buq,qns-item-noham,88,950041,0.0-1.0-0.87
<b>Skeptical people are usually just bad-tempered.,Highly disagree,89/150,Somewhat disagree,2,1698244184407,1698244211760,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244207357,1698244207357,22950,22950,27353,buq,qns-item-noham,89,977395,0.0-1.0-0.88
<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,90/150,Somewhat disagree,2,1698244211761,1698244213658,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244213031,1698244213031,1270,1270,1897,buq,qns-item-noham,90,979293,0.0-1.0-0.89
"<b>When I find out I?m wrong, I think a lot about my related beliefs.",Highly disagree,91/150,Somewhat agree,3,1698244213659,1698244216782,\Somewhat disagree\,\Somewhat agree\,\2\,1698244215551,1698244216192,1892,2533,3123,buq,qns-item-noham,91,982417,0.0-1.0-0.90
"<b>If the political party I support messes up, it makes me think you can?t trust anyone these days",Highly disagree,92/150,Somewhat disagree,2,1698244216783,1698244218744,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244218199,1698244218199,1416,1416,1961,buq,qns-item-noham,92,984379,0.0-1.0-0.91
<b>People?s brains turn off when they talk about politics.,Highly disagree,93/150,Somewhat disagree,2,1698244218744,1698244220418,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244219896,1698244219896,1152,1152,1674,buq,qns-item-noham,93,986053,0.0-1.0-0.92
<b>People who are wrong are usually just ignoring the obvious.,Highly disagree,94/150,Somewhat agree,3,1698244220419,1698244223720,\Somewhat disagree\,\Somewhat agree\,\2\,1698244221899,1698244222762,1480,2343,3301,buq,qns-item-noham,94,989355,0.0-1.0-0.93
"<b>The world isn?t that complicated, but it?s still hard to figure out how it works.",Highly disagree,95/150,Somewhat disagree,2,1698244223721,1698244225954,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244225160,1698244225160,1439,1439,2233,buq,qns-item-noham,95,991589,0.0-1.0-0.94
"<b>When forming my views on people, I rely more on what they are like now rather than rely on my past experience with them.",Highly disagree,96/150,Somewhat disagree,2,1698244225955,1698244227302,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244226622,1698244226622,667,667,1347,buq,qns-item-noham,96,992937,0.0-1.0-0.95
"<b>When people contradict my beliefs, I usually know about their evidence already.",Highly disagree,97/150,Somewhat disagree,2,1698244227302,1698244230073,\Somewhat agree\,\Somewhat disagree\,\3\,1698244228888,1698244229677,1586,2375,2771,buq,qns-item-noham,97,995709,0.0-1.0-0.96
<b>Being wrong is a matter of degree.,Highly disagree,98/150,Somewhat disagree,2,1698244230074,1698244234069,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244232308,1698244232308,2234,2234,3995,buq,qns-item-noham,98,999704,0.0-1.0-0.97
<b>Figuring out what?s true and what?s false mainly requires a strong moral compass.,Highly disagree,99/150,Somewhat disagree,2,1698244234069,1698244236359,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244235545,1698244235545,1476,1476,2290,buq,qns-item-noham,99,1001994,0.0-1.0-0.98
<b>Most of the beliefs people have are at least somewhat understandable.,Highly disagree,100/150,Somewhat disagree,2,1698244236360,1698244238815,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244238062,1698244238062,1702,1702,2455,buq,qns-item-noham,100,1004451,0.0-1.0-0.99
"<b>Usually I?m wrong about simple things, not complicated ones.",Highly disagree,101/150,Somewhat disagree,2,1698244238816,1698244240575,\Somewhat disagree\,\Somewhat disagree\,\2\,1698244240043,1698244240043,1227,1227,1759,buq,qns-item-noham,101,1006210,0.0-1.0-0.100
<b>Getting all the information I want about important things is hard.,Highly disagree,102/150,Highly disagree,1,1698244240575,1698244243294,\Somewhat disagree\,\Highly disagree\,\2\,1698244241951,1698244242816,1376,2241,2719,buq,qns-item-noham,102,1008929,0.0-1.0-0.101
<b>Most false beliefs spread because people try to deceive one another.,Highly disagree,103/150,Somewhat agree,3,1698244243295,1698244245512,\Somewhat agree\,\Somewhat agree\,\3\,1698244245108,1698244245108,1813,1813,2217,buq,qns-item-noham,103,1011147,0.0-1.0-0.102
