Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id
"<b>If you are paying attention, please select ?Somewhat agree?",Highly disagree,22/150,Somewhat agree,3,1698237406526,1698237407212,\Somewhat agree\,\Somewhat agree\,\3\,1698237406899,1698237406899,373,373,686,buq,qns-item-noham,22,20466,0.0-1.0-0.21
"<b>When I talk to others, I often worry I?ll convince them of something I didn?t mean to.",Highly disagree,23/150,Somewhat agree,3,1698237407213,1698237407977,\Somewhat agree\,\Somewhat agree\,\3\,1698237407576,1698237407576,363,363,764,buq,qns-item-noham,23,21231,0.0-1.0-0.22
<b>I would need to learn something utterly shocking about my party in order to change my political views.,Highly disagree,24/150,Somewhat agree,3,1698237407978,1698237408845,\Somewhat agree\,\Somewhat agree\,\3\,1698237408375,1698237408375,397,397,867,buq,qns-item-noham,24,22099,0.0-1.0-0.23
"<b>When I have new experiences, I tend to think of them as unique.",Highly disagree,25/150,Somewhat agree,3,1698237408847,1698237409456,\Somewhat agree\,\Somewhat agree\,\3\,1698237409173,1698237409173,326,326,609,buq,qns-item-noham,25,22710,0.0-1.0-0.24
<b>Reading lots of things is important for understanding the world.,Highly disagree,26/150,Somewhat agree,3,1698237409457,1698237410070,\Somewhat agree\,\Somewhat agree\,\3\,1698237409767,1698237409767,310,310,613,buq,qns-item-noham,26,23324,0.0-1.0-0.25
<b>The world is complicated.,Highly disagree,27/150,Somewhat agree,3,1698237410071,1698237410669,\Somewhat agree\,\Somewhat agree\,\3\,1698237410375,1698237410375,304,304,598,buq,qns-item-noham,27,23923,0.0-1.0-0.26
<b>I change my mind about specific policies pretty frequently.,Highly disagree,28/150,Somewhat agree,3,1698237410671,1698237411354,\Somewhat agree\,\Somewhat agree\,\3\,1698237411005,1698237411005,334,334,683,buq,qns-item-noham,28,24608,0.0-1.0-0.27
"<b>If a politician in my political party supports something I disagree with, I give them the benefit of the doubt, as such issues often involve hidden complexities that aren?t obvious.   ",Highly disagree,29/150,Somewhat agree,3,1698237411356,1698237412203,\Somewhat agree\,\Somewhat agree\,\3\,1698237411667,1698237411667,311,311,847,buq,qns-item-noham,29,25457,0.0-1.0-0.28
<b>People?s bad politics are usually motivated by hatefulness.,Highly disagree,30/150,Somewhat agree,3,1698237412204,1698237413208,\Somewhat agree\,\Somewhat agree\,\3\,1698237412837,1698237412837,633,633,1004,buq,qns-item-noham,30,26462,0.0-1.0-0.29
"<b>Most new experiences are just like old ones, but a little bit different.",Highly disagree,31/150,Somewhat agree,3,1698237413209,1698237413942,\Somewhat agree\,\Somewhat agree\,\3\,1698237413535,1698237413535,326,326,733,buq,qns-item-noham,31,27196,0.0-1.0-0.30
<b>I think a lot about how to reconcile my beliefs with one another.,Highly disagree,32/150,Somewhat agree,3,1698237413943,1698237414571,\Somewhat agree\,\Somewhat agree\,\3\,1698237414268,1698237414268,325,325,628,buq,qns-item-noham,32,27825,0.0-1.0-0.31
<b>Personal experience rarely leads people astray.,Highly disagree,33/150,Somewhat agree,3,1698237414572,1698237415244,\Somewhat agree\,\Somewhat agree\,\3\,1698237414932,1698237414932,360,360,672,buq,qns-item-noham,33,28498,0.0-1.0-0.32
<b>I might have false beliefs about important topics.,Highly disagree,34/150,Somewhat agree,3,1698237415245,1698237415921,\Somewhat agree\,\Somewhat agree\,\3\,1698237415572,1698237415572,327,327,676,buq,qns-item-noham,34,29175,0.0-1.0-0.33
"<b>If a good friend of mine does something unexpected that upsets me, I feel like I don?t know them anymore.",Highly disagree,35/150,Somewhat agree,3,1698237415923,1698237416870,\Somewhat agree\,\Somewhat agree\,\3\,1698237416562,1698237416562,639,639,947,buq,qns-item-noham,35,30125,0.0-1.0-0.34
<b>Other people?s beliefs are often incoherent.,Highly disagree,36/150,Somewhat agree,3,1698237416872,1698237417641,\Somewhat agree\,\Somewhat agree\,\3\,1698237417328,1698237417328,456,456,769,buq,qns-item-noham,36,30895,0.0-1.0-0.35
<b>It?s important to have friends who think about things differently than I do.,Highly disagree,37/150,Somewhat agree,3,1698237417642,1698237418440,\Somewhat agree\,\Somewhat agree\,\3\,1698237417979,1698237417979,337,337,798,buq,qns-item-noham,37,31694,0.0-1.0-0.36
"<b>Every now and then, a new experience will unsettle beliefs I?ve had for a while.",Highly disagree,38/150,Somewhat agree,3,1698237418441,1698237419239,\Somewhat agree\,\Somewhat agree\,\3\,1698237418767,1698237418767,326,326,798,buq,qns-item-noham,38,32493,0.0-1.0-0.37
<b>Some policies I agree with in principle are so bad I don?t support them. ,Highly disagree,39/150,Somewhat agree,3,1698237419241,1698237419813,\Somewhat agree\,\Somewhat agree\,\3\,1698237419442,1698237419442,201,201,572,buq,qns-item-noham,39,33067,0.0-1.0-0.38
<b>I?m pretty sure I?ve accidentally spread false information.,Highly disagree,40/150,Somewhat agree,3,1698237419814,1698237420445,\Somewhat agree\,\Somewhat agree\,\3\,1698237420132,1698237420132,318,318,631,buq,qns-item-noham,40,33699,0.0-1.0-0.39
"<b>If I go to my favorite restaurant and the food is unexpectedly bad, then they have changed owners.",Highly disagree,41/150,Somewhat agree,3,1698237420447,1698237421354,\Somewhat agree\,\Somewhat agree\,\3\,1698237421063,1698237421063,616,616,907,buq,qns-item-noham,41,34608,0.0-1.0-0.40
"<b>In politics, it?s important to trust your friends and family.",Highly disagree,42/150,Somewhat agree,3,1698237421355,1698237422087,\Somewhat agree\,\Somewhat agree\,\3\,1698237421714,1698237421714,359,359,732,buq,qns-item-noham,42,35341,0.0-1.0-0.41
<b>It?s OK to have some conflicting beliefs.,Highly disagree,43/150,Somewhat agree,3,1698237422089,1698237422808,\Somewhat agree\,\Somewhat agree\,\3\,1698237422494,1698237422494,405,405,719,buq,qns-item-noham,43,36062,0.0-1.0-0.42
<b>Sometimes the details of a matter seem to conflict with the big picture.,Highly disagree,44/150,Somewhat agree,3,1698237422810,1698237423593,\Somewhat agree\,\Somewhat agree\,\3\,1698237423098,1698237423098,288,288,783,buq,qns-item-noham,44,36847,0.0-1.0-0.43
<b>Listening to people I disagree with makes my opinions better.,Highly disagree,45/150,Somewhat agree,3,1698237423594,1698237424493,\Somewhat agree\,\Somewhat agree\,\3\,1698237423888,1698237423888,294,294,899,buq,qns-item-noham,45,37747,0.0-1.0-0.44
<b>Policies that sound bad are sometimes fine when you find out about their details.,Highly disagree,46/150,Somewhat agree,3,1698237424495,1698237425281,\Somewhat agree\,\Somewhat agree\,\3\,1698237424797,1698237424797,302,302,786,buq,qns-item-noham,46,38535,0.0-1.0-0.45
"<b>The world is always changing, so my beliefs are sometimes out-dated.",Highly disagree,47/150,Somewhat agree,3,1698237425282,1698237426021,\Somewhat agree\,\Somewhat agree\,\3\,1698237425605,1698237425605,323,323,739,buq,qns-item-noham,47,39275,0.0-1.0-0.46
"<b>If I receive a bad meal at my favorite restaurant and the food is surprisingly bad, I do not think much of it, and assume the chef is just having an ?off? day.",Highly disagree,48/150,Somewhat agree,3,1698237426023,1698237426708,\Somewhat agree\,\Somewhat agree\,\3\,1698237426338,1698237426338,315,315,685,buq,qns-item-noham,48,39962,0.0-1.0-0.47
"<b>False information is unavoidable, to some extent.",Highly disagree,49/150,Somewhat agree,3,1698237426709,1698237428272,\Somewhat agree\,\Somewhat agree\,\3\,1698237427951,1698237427951,1242,1242,1563,buq,qns-item-noham,49,41526,0.0-1.0-0.48
<b>My moral compass sometimes makes it harder to determine what?s true.,Highly disagree,50/150,Somewhat agree,3,1698237428274,1698237428915,\Somewhat agree\,\Somewhat agree\,\3\,1698237428600,1698237428600,326,326,641,buq,qns-item-noham,50,42169,0.0-1.0-0.49
"<b>When you disagree with someone, it?s important to listen to them carefully.",Highly disagree,51/150,Somewhat agree,3,1698237428916,1698237429623,\Somewhat agree\,\Somewhat agree\,\3\,1698237429208,1698237429208,292,292,707,buq,qns-item-noham,51,42877,0.0-1.0-0.50
<b>Evidence pointing in the wrong direction isn?t really evidence at all.,Highly disagree,52/150,Somewhat agree,3,1698237429624,1698237430337,\Somewhat agree\,\Somewhat agree\,\3\,1698237429905,1698237429905,281,281,713,buq,qns-item-noham,52,43591,0.0-1.0-0.51
"<b>If the political party I support messes up, it makes me think politics is rotten.",Highly disagree,53/150,Somewhat agree,3,1698237430339,1698237431414,\Somewhat agree\,\Somewhat agree\,\3\,1698237431008,1698237431008,669,669,1075,buq,qns-item-noham,53,44668,0.0-1.0-0.52
<b>Lots of important topics can only really be understood by some groups of people.,Highly disagree,54/150,Somewhat agree,3,1698237431415,1698237432648,\Somewhat agree\,\Somewhat agree\,\3\,1698237431986,1698237431986,571,571,1233,buq,qns-item-noham,54,45902,0.0-1.0-0.53
<b>Details almost always matter for being right about something.,Highly disagree,55/150,Somewhat agree,3,1698237432648,1698237433414,\Somewhat agree\,\Somewhat agree\,\3\,1698237432921,1698237432921,273,273,766,buq,qns-item-noham,55,46668,0.0-1.0-0.54
"<b>The most important thing in politics is winning, not convincing people.",Highly disagree,56/150,Somewhat agree,3,1698237433415,1698237434539,\Somewhat agree\,\Somewhat agree\,\3\,1698237433728,1698237433728,313,313,1124,buq,qns-item-noham,56,47793,0.0-1.0-0.55
<b>Having conflicting beliefs means you haven?t thought about them enough.,Highly disagree,57/150,Somewhat agree,3,1698237434541,1698237435137,\Somewhat agree\,\Somewhat agree\,\3\,1698237434833,1698237434833,292,292,596,buq,qns-item-noham,57,48391,0.0-1.0-0.56
<b>Other people have sometimes convinced me to change my mind on important topics.,Highly disagree,58/150,Somewhat agree,3,1698237435139,1698237435845,\Somewhat agree\,\Somewhat agree\,\3\,1698237435466,1698237435466,327,327,706,buq,qns-item-noham,58,49099,0.0-1.0-0.57
<b>I do not often change my political opinions.,Highly disagree,59/150,Somewhat agree,3,1698237435846,1698237436721,\Somewhat agree\,\Somewhat agree\,\3\,1698237436171,1698237436171,325,325,875,buq,qns-item-noham,59,49975,0.0-1.0-0.58
<b>Thinking about how different things relate to one another is critical in life.,Highly disagree,60/150,Somewhat agree,3,1698237436723,1698237437536,\Somewhat agree\,\Somewhat agree\,\3\,1698237437037,1698237437037,314,314,813,buq,qns-item-noham,60,50790,0.0-1.0-0.59
<b>True beliefs can have unfortunate implications.,Highly disagree,61/150,Somewhat agree,3,1698237437538,1698237438442,\Somewhat agree\,\Somewhat agree\,\3\,1698237438028,1698237438028,490,490,904,buq,qns-item-noham,61,51696,0.0-1.0-0.60
<b>It?s difficult to not have at least some conflicting beliefs.,Highly disagree,62/150,Somewhat agree,3,1698237438443,1698237439239,\Somewhat agree\,\Somewhat agree\,\3\,1698237438815,1698237438815,372,372,796,buq,qns-item-noham,62,52493,0.0-1.0-0.61
"<b>When I learn new things, I think deeply about how my opinions should change.",Highly disagree,63/150,Somewhat agree,3,1698237439240,1698237439854,\Somewhat agree\,\Somewhat agree\,\3\,1698237439524,1698237439524,284,284,614,buq,qns-item-noham,63,53108,0.0-1.0-0.62
<b>I think a lot about how to interpret different sorts of evidence.,Highly disagree,64/150,Somewhat agree,3,1698237439855,1698237440652,\Somewhat agree\,\Somewhat agree\,\3\,1698237440299,1698237440299,444,444,797,buq,qns-item-noham,64,53906,0.0-1.0-0.63
<b>Politics is about thinking together and finding compromises.,Highly disagree,65/150,Somewhat agree,3,1698237440653,1698237441290,\Somewhat agree\,\Somewhat agree\,\3\,1698237440977,1698237440977,324,324,637,buq,qns-item-noham,65,54544,0.0-1.0-0.64
<b>Wishful thinking causes a lot of problems.,Highly disagree,66/150,Somewhat agree,3,1698237441291,1698237442138,\Somewhat agree\,\Somewhat agree\,\3\,1698237441607,1698237441607,316,316,847,buq,qns-item-noham,66,55392,0.0-1.0-0.65
<b>I judge a food item only once I try it many times.,Highly disagree,67/150,Somewhat agree,3,1698237442139,1698237443020,\Somewhat agree\,\Somewhat agree\,\3\,1698237442403,1698237442403,264,264,881,buq,qns-item-noham,67,56274,0.0-1.0-0.66
"<b>When a person holds conflicting beliefs, they should really try to figure out what?s wrong.",Highly disagree,68/150,Somewhat agree,3,1698237443022,1698237444091,\Somewhat agree\,\Somewhat agree\,\3\,1698237443315,1698237443315,293,293,1069,buq,qns-item-noham,68,57345,0.0-1.0-0.67
<b>Knowing what?s important in life is easy.,Highly disagree,69/150,Somewhat agree,3,1698237444092,1698237444906,\Somewhat agree\,\Somewhat agree\,\3\,1698237444552,1698237444552,460,460,814,buq,qns-item-noham,69,58160,0.0-1.0-0.68
<b>Lots of smart people disagree about basic political questions.,Highly disagree,70/150,Somewhat agree,3,1698237444907,1698237445803,\Somewhat agree\,\Somewhat agree\,\3\,1698237445239,1698237445239,332,332,896,buq,qns-item-noham,70,59057,0.0-1.0-0.69
<b>I swim across the Atlantic Ocean to get to work every day.,Highly disagree,71/150,Somewhat agree,3,1698237445804,1698237446791,\Somewhat agree\,\Somewhat agree\,\3\,1698237446094,1698237446094,290,290,987,buq,qns-item-noham,71,60045,0.0-1.0-0.70
"<b>Sometimes, you just have to ignore evidence that you know is wrong.",Highly disagree,72/150,Somewhat agree,3,1698237446793,1698237447579,\Somewhat agree\,\Somewhat agree\,\3\,1698237447073,1698237447073,280,280,786,buq,qns-item-noham,72,60833,0.0-1.0-0.71
<b>I have had some false beliefs.,Highly disagree,73/150,Somewhat agree,3,1698237447580,1698237448513,\Somewhat agree\,\Somewhat agree\,\3\,1698237448186,1698237448186,606,606,933,buq,qns-item-noham,73,61767,0.0-1.0-0.72
"<b>If one friend does something that upsets me, I sometimes start to distrust people in general.",Highly disagree,74/150,Somewhat agree,3,1698237448514,1698237449245,\Somewhat agree\,\Somewhat agree\,\3\,1698237448851,1698237448851,337,337,731,buq,qns-item-noham,74,62499,0.0-1.0-0.73
<b>I easily apply what I learn in one situation to another.,Highly disagree,75/150,Somewhat agree,3,1698237449246,1698237449931,\Somewhat agree\,\Somewhat agree\,\3\,1698237449570,1698237449570,324,324,685,buq,qns-item-noham,75,63185,0.0-1.0-0.74
<b>The facts about most important matters are easy to find.,Highly disagree,76/150,Somewhat agree,3,1698237449932,1698237450620,\Somewhat agree\,\Somewhat agree\,\3\,1698237450249,1698237450249,317,317,688,buq,qns-item-noham,76,63874,0.0-1.0-0.75
<b>It?s better to know what?s true than to know what?s moral.,Highly disagree,77/150,Somewhat agree,3,1698237450621,1698237451437,\Somewhat agree\,\Somewhat agree\,\3\,1698237451078,1698237451078,457,457,816,buq,qns-item-noham,77,64691,0.0-1.0-0.76
<b>It?s good to be skeptical of people you agree with.,Highly disagree,78/150,Somewhat agree,3,1698237451440,1698237452224,\Somewhat agree\,\Somewhat agree\,\3\,1698237451775,1698237451775,335,335,784,buq,qns-item-noham,78,65478,0.0-1.0-0.77
<b>Sometimes reasonable beliefs are wrong.,Highly disagree,79/150,Somewhat agree,3,1698237452225,1698237453053,\Somewhat agree\,\Somewhat agree\,\3\,1698237452567,1698237452567,342,342,828,buq,qns-item-noham,79,66307,0.0-1.0-0.78
<b>I used to think the world was less complicated than I do now.,Highly disagree,80/150,Somewhat agree,3,1698237453055,1698237454136,\Somewhat agree\,\Somewhat agree\,\3\,1698237453631,1698237453631,576,576,1081,buq,qns-item-noham,80,67390,0.0-1.0-0.79
<b>People are usually completely right or completely wrong.,Highly disagree,81/150,Somewhat agree,3,1698237454138,1698237466751,\Somewhat agree\,\Somewhat agree\,\3\,1698237465939,1698237465939,11801,11801,12613,buq,qns-item-noham,81,80005,0.0-1.0-0.80
<b>I spend a lot of time considering alternatives to my beliefs.,Highly disagree,82/150,Somewhat agree,3,1698237466752,1698237467626,\Somewhat agree\,\Somewhat agree\,\3\,1698237467345,1698237467345,593,593,874,buq,qns-item-noham,82,80881,0.0-1.0-0.81
"<b>Political enemies need to be defeated, not convinced.",Highly disagree,83/150,Somewhat agree,3,1698237467628,1698237468357,\Somewhat agree\,\Somewhat agree\,\3\,1698237467998,1698237467998,370,370,729,buq,qns-item-noham,83,81611,0.0-1.0-0.82
"<b>When forming an opinion about a restaurant, I am more swayed by my  latest meal there than  previous meals I?ve had there.",Highly disagree,84/150,Somewhat agree,3,1698237468359,1698237468975,\Somewhat agree\,\Somewhat agree\,\3\,1698237468650,1698237468650,291,291,616,buq,qns-item-noham,84,82229,0.0-1.0-0.83
<b>I try to remain skeptical about most topics.,Highly disagree,85/150,Somewhat agree,3,1698237468976,1698237469687,\Somewhat agree\,\Somewhat agree\,\3\,1698237469246,1698237469246,270,270,711,buq,qns-item-noham,85,82941,0.0-1.0-0.84
<b>Being wrong is usually obvious in retrospect.,Highly disagree,86/150,Somewhat agree,3,1698237469689,1698237470258,\Somewhat agree\,\Somewhat agree\,\3\,1698237469968,1698237469968,279,279,569,buq,qns-item-noham,86,83512,0.0-1.0-0.85
<b>It can be hard to realize that my beliefs are in conflict.,Highly disagree,87/150,Somewhat agree,3,1698237470259,1698237470888,\Somewhat agree\,\Somewhat agree\,\3\,1698237470584,1698237470584,325,325,629,buq,qns-item-noham,87,84142,0.0-1.0-0.86
<b>I form my political views only after meticulously gathering historical and present information about their policies.,Highly disagree,88/150,Somewhat agree,3,1698237470890,1698237471496,\Somewhat agree\,\Somewhat agree\,\3\,1698237471193,1698237471193,303,303,606,buq,qns-item-noham,88,84750,0.0-1.0-0.87
<b>Skeptical people are usually just bad-tempered.,Highly disagree,89/150,Somewhat agree,3,1698237471498,1698237472103,\Somewhat agree\,\Somewhat agree\,\3\,1698237471791,1698237471791,293,293,605,buq,qns-item-noham,89,85358,0.0-1.0-0.88
<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,90/150,Somewhat agree,3,1698237472105,1698237472902,\Somewhat agree\,\Somewhat agree\,\3\,1698237472407,1698237472407,302,302,797,buq,qns-item-noham,90,86156,0.0-1.0-0.89
"<b>When I find out I?m wrong, I think a lot about my related beliefs.",Highly disagree,91/150,Somewhat agree,3,1698237472903,1698237473994,\Somewhat agree\,\Somewhat agree\,\3\,1698237473657,1698237473657,754,754,1091,buq,qns-item-noham,91,87248,0.0-1.0-0.90
"<b>If the political party I support messes up, it makes me think you can?t trust anyone these days",Highly disagree,92/150,Somewhat agree,3,1698237473995,1698237474876,\Somewhat agree\,\Somewhat agree\,\3\,1698237474511,1698237474511,516,516,881,buq,qns-item-noham,92,88130,0.0-1.0-0.91
<b>People?s brains turn off when they talk about politics.,Highly disagree,93/150,Somewhat agree,3,1698237474878,1698237475759,\Somewhat agree\,\Somewhat agree\,\3\,1698237475377,1698237475377,499,499,881,buq,qns-item-noham,93,89013,0.0-1.0-0.92
<b>People who are wrong are usually just ignoring the obvious.,Highly disagree,94/150,Somewhat agree,3,1698237475761,1698237476447,\Somewhat agree\,\Somewhat agree\,\3\,1698237476077,1698237476077,316,316,686,buq,qns-item-noham,94,89701,0.0-1.0-0.93
"<b>The world isn?t that complicated, but it?s still hard to figure out how it works.",Highly disagree,95/150,Somewhat agree,3,1698237476448,1698237477219,\Somewhat agree\,\Somewhat agree\,\3\,1698237476751,1698237476751,303,303,771,buq,qns-item-noham,95,90473,0.0-1.0-0.94
"<b>When forming my views on people, I rely more on what they are like now rather than rely on my past experience with them.",Highly disagree,96/150,Somewhat agree,3,1698237477220,1698237478320,\Somewhat agree\,\Somewhat agree\,\3\,1698237477988,1698237477988,768,768,1100,buq,qns-item-noham,96,91574,0.0-1.0-0.95
"<b>When people contradict my beliefs, I usually know about their evidence already.",Highly disagree,97/150,Somewhat agree,3,1698237478321,1698237478955,\Somewhat agree\,\Somewhat agree\,\3\,1698237478608,1698237478608,287,287,634,buq,qns-item-noham,97,92209,0.0-1.0-0.96
<b>Being wrong is a matter of degree.,Highly disagree,98/150,Somewhat agree,3,1698237478956,1698237479636,\Somewhat agree\,\Somewhat agree\,\3\,1698237479225,1698237479225,269,269,680,buq,qns-item-noham,98,92890,0.0-1.0-0.97
<b>Figuring out what?s true and what?s false mainly requires a strong moral compass.,Highly disagree,99/150,Somewhat agree,3,1698237479638,1698237481119,\Somewhat agree\,\Somewhat agree\,\3\,1698237479934,1698237479934,296,296,1481,buq,qns-item-noham,99,94373,0.0-1.0-0.98
<b>Most of the beliefs people have are at least somewhat understandable.,Highly disagree,100/150,Somewhat agree,3,1698237481121,1698237481722,\Somewhat agree\,\Somewhat agree\,\3\,1698237481421,1698237481421,300,300,601,buq,qns-item-noham,100,94976,0.0-1.0-0.99
"<b>Usually I?m wrong about simple things, not complicated ones.",Highly disagree,101/150,Somewhat agree,3,1698237481724,1698237482758,\Somewhat agree\,\Somewhat agree\,\3\,1698237482074,1698237482074,350,350,1034,buq,qns-item-noham,101,96012,0.0-1.0-0.100
<b>Getting all the information I want about important things is hard.,Highly disagree,102/150,Somewhat agree,3,1698237482760,1698237483354,\Somewhat agree\,\Somewhat agree\,\3\,1698237483028,1698237483028,268,268,594,buq,qns-item-noham,102,96608,0.0-1.0-0.101
<b>Most false beliefs spread because people try to deceive one another.,Highly disagree,103/150,Somewhat agree,3,1698237483355,1698237484141,\Somewhat agree\,\Somewhat agree\,\3\,1698237483704,1698237483704,349,349,786,buq,qns-item-noham,103,97395,0.0-1.0-0.102
<b>I can usually find something to agree with in most people?s beliefs.,Highly disagree,104/150,Somewhat agree,3,1698237484143,1698237487269,\Somewhat agree\,\Somewhat agree\,\3\,1698237486562,1698237486562,2419,2419,3126,buq,qns-item-noham,104,100523,0.0-1.0-0.103
<b>I only form my views of people once I get to know them very well.,Highly disagree,105/150,Highly agree,4,1698237487271,1698237488160,\Highly agree\,\Highly agree\,\4\,1698237487741,1698237487741,470,470,889,buq,qns-item-noham,105,101414,0.0-1.0-0.104
"<b>When people tell me important things about the world, I usually believe them.",Highly disagree,106/150,Highly disagree,1,1698237488161,1698237488955,\Highly disagree\,\Highly disagree\,\1\,1698237488642,1698237488642,481,481,794,buq,qns-item-noham,106,102209,0.0-1.0-0.105
"<b>If a friend does something that upsets me, it reminds me what an unpredictable place the world is.",Highly disagree,107/150,Highly disagree,1,1698237488957,1698237490087,\Highly disagree\,\Highly disagree\,\1\,1698237489488,1698237489488,531,531,1130,buq,qns-item-noham,107,103341,0.0-1.0-0.106
