Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
65391af5931a6efa054eed25,6130c9c7f70b6f67907d58d5,APPROVED,2023-10-25T13:41:13.219000Z,2023-10-25T13:51:28.682000Z,2023-10-26T00:08:13.515000Z,2023-10-25T13:51:29.163527Z,616.0,CVPIIDEI,3264,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time,
65391af7a035e6b68226eb75,5aa485b11eda41000136c94b,APPROVED,2023-10-25T13:41:11.015000Z,2023-10-25T13:57:23.082000Z,2023-10-26T00:08:53.467000Z,2023-10-25T13:57:23.700469Z,973.0,CVPIIDEI,918,36,Female,Asian,United States,United States,United States,English,No,Unemployed (and job seeking),
65391b85d4fe07b8d3efe5df,5ea1ee658a9acd0eff894ae2,APPROVED,2023-10-25T13:44:01.435000Z,2023-10-25T14:06:48.295000Z,2023-10-26T00:08:39.842000Z,2023-10-25T14:06:48.847487Z,1367.0,CVPIIDEI,1262,30,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
65391baa7f5a2438736516cb,5f111456d672e8471ca03f46,APPROVED,2023-10-25T13:44:49.747000Z,2023-10-25T14:37:33.496000Z,2023-10-26T00:08:34.460000Z,2023-10-25T14:37:34.308764Z,3164.0,CVPIIDEI,2175,36,Female,Black,United States,United States,United States,English,No,Full-Time,
65391c914fcc9ac6dafd3f96,5b56686fc09af90001f187a5,APPROVED,2023-10-25T13:48:11.482000Z,2023-10-25T14:00:30.172000Z,2023-10-26T00:08:50.617000Z,2023-10-25T14:00:30.748340Z,739.0,CVPIIDEI,868,27,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
65391d96f136effdf9fd416c,5dea7a7df87f5519e686ff7b,APPROVED,2023-10-25T13:52:56.377000Z,2023-10-25T14:03:58.515000Z,2023-10-26T00:08:43.749000Z,2023-10-25T14:03:58.994955Z,663.0,CVPIIDEI,3156,37,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
65391e0d4e3ee7d0c1e5e304,6101912054abe1467fe3ced5,APPROVED,2023-10-25T13:54:26.745000Z,2023-10-25T14:18:11.139000Z,2023-10-26T00:08:16.833000Z,2023-10-25T14:18:11.683677Z,1425.0,CVPIIDEI,359,33,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,
65391e422809ce3b036517ca,5cfe79d535026c001a0d829c,APPROVED,2023-10-25T13:55:17.066000Z,2023-10-25T14:06:21.069000Z,2023-10-26T00:08:48.891000Z,2023-10-25T14:06:21.558329Z,665.0,CVPIIDEI,2566,36,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED,
65391e5ff16717a968efe72a,5f565c9592080106c6b4d467,APPROVED,2023-10-25T13:56:07.610000Z,2023-10-25T14:09:16.249000Z,2023-10-26T00:08:27.768000Z,2023-10-25T14:09:16.753184Z,789.0,CVPIIDEI,2998,33,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking),
65391e6ba2abf2d27151633e,5c09a2515f9f0100010b51cd,RETURNED,2023-10-25T13:56:01.327000Z,,,2024-02-02T04:01:04.681187Z,,,2402,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65391e7facb53b2104a88db4,63114fcf2fc8f4d507560901,APPROVED,2023-10-25T13:56:19.318000Z,2023-10-25T14:09:02.255000Z,2023-10-26T00:08:01.175000Z,2023-10-25T14:09:02.803813Z,763.0,CVPIIDEI,923,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)",
65391ed9ef931c663114a9ba,5fc1b73a2001ea1cf3f3225c,APPROVED,2023-10-25T13:57:50.770000Z,2023-10-25T14:12:02.294000Z,2023-10-26T00:08:26.345000Z,2023-10-25T14:12:02.810970Z,852.0,CVPIIDEI,400,24,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
65391f35e3fb875426522483,6155b9c45f96867d9d9631fd,APPROVED,2023-10-25T14:00:23.891000Z,2023-10-25T14:27:12.143000Z,2023-10-26T00:08:10.517000Z,2023-10-25T14:27:12.620085Z,1609.0,CVPIIDEI,1293,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
65391f38fa401a16f041ae41,65031aa6159da63d3719cbe9,APPROVED,2023-10-25T13:59:29.425000Z,2023-10-25T14:22:51.991000Z,2023-10-26T00:07:45.569000Z,2023-10-25T14:22:53.364167Z,1403.0,CVPIIDEI,198,34,Female,White,United States,United States,United States,English,No,Full-Time,
65391f4b1826bc90ce09b7ca,652e93aab0ce46b3f6afccbf,APPROVED,2023-10-25T13:59:50.724000Z,2023-10-25T14:12:30.249000Z,2023-10-26T00:07:44.269000Z,2023-10-25T14:12:30.762378Z,760.0,CVPIIDEI,15,37,Female,White,United States,United States,United States,English,No,Part-Time,
65391f891036b1d9b1f59c70,5eeba783164680119f2e30c7,APPROVED,2023-10-25T14:00:52.263000Z,2023-10-25T15:08:35.311000Z,2023-10-26T00:08:35.861000Z,2023-10-25T15:08:35.799411Z,4064.0,CVPIIDEI,4135,27,Female,Black,United States,United States,United States,English,No,Other,
65392273a5f8c30219b78e82,6234a7fc493d026318784c23,APPROVED,2023-10-25T14:13:11.579000Z,2023-10-25T14:34:39.804000Z,2023-10-26T00:08:08.204000Z,2023-10-25T14:34:40.273612Z,1289.0,CVPIIDEI,1600,20,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
65cd847909abc71d8bdb9100,65cbbc191dca4c00d532d743,AWAITING REVIEW,2024-02-15T03:27:00.161000Z,2024-02-15T03:38:07.788000Z,,2024-02-15T03:38:08.434324Z,668.0,CVPIIDEI,3,24,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65cd869adf8f04f73b088964,65c1874b3758b1e73a551d5d,AWAITING REVIEW,2024-02-15T03:35:54.693000Z,2024-02-15T03:48:27.342000Z,,2024-02-15T03:48:27.847219Z,753.0,CVPIIDEI,23,28,Female,Black,United States,United States,United States,English,No,Full-Time,Not Applicable
65cd86c4a24fc7d439abc8b9,65cc16edd8d8456e10aaff2b,AWAITING REVIEW,2024-02-15T03:36:41.992000Z,2024-02-15T03:48:50.289000Z,,2024-02-15T03:48:50.803688Z,729.0,CVPIIDEI,7,23,Female,Asian,United States,United States,United States,English,Yes,DATA_EXPIRED,Not Applicable
65ce10fd405641befc097189,658301f0c304eb2e12fdcdf5,AWAITING REVIEW,2024-02-15T13:28:13.522000Z,2024-02-15T14:20:52.434000Z,,2024-02-15T14:20:53.309982Z,3159.0,CVPIIDEI,208,32,Female,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
65ce117bfc16dcdd98a93de4,60ccbffae161aadb1880ad6c,AWAITING REVIEW,2024-02-15T13:28:30.398000Z,2024-02-15T13:41:21.242000Z,,2024-02-15T13:41:21.704233Z,771.0,CVPIIDEI,5826,35,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce13325340f39a0311e224,5a95700f1eda410001363018,AWAITING REVIEW,2024-02-15T13:35:53.158000Z,2024-02-15T13:48:49.414000Z,,2024-02-15T13:48:50.254296Z,777.0,CVPIIDEI,6,31,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1492e8be14e55bc04ebd,610971ac8159690397a047c5,AWAITING REVIEW,2024-02-15T13:41:44.249000Z,2024-02-15T13:50:26.184000Z,,2024-02-15T13:50:27.086099Z,522.0,CVPIIDEI,2499,32,Female,White,United States,United States,United States,English,Yes,Part-Time,Not Applicable
65ce174cbf66fbd4ab0f1c16,656d3a23361febf855fab944,AWAITING REVIEW,2024-02-15T13:53:21.861000Z,2024-02-15T14:09:13.111000Z,,2024-02-15T14:09:14.045624Z,952.0,CVPIIDEI,69,23,Female,Other,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65ce17ad726e59eeb6124895,63d3fc46ad1d27aab15872d4,AWAITING REVIEW,2024-02-15T13:54:58.357000Z,2024-02-15T14:18:22.600000Z,,2024-02-15T14:18:23.686848Z,1405.0,CVPIIDEI,323,26,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65ce182b04cbe4743fc51284,5a1980eb5d06850001b00d84,AWAITING REVIEW,2024-02-15T13:57:34.197000Z,2024-02-15T14:05:02.072000Z,,2024-02-15T14:05:02.808870Z,448.0,CVPIIDEI,4690,33,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce18397f2081c133dd09d6,62d59a7b40c07da2c0a5b473,AWAITING REVIEW,2024-02-15T13:57:37.073000Z,2024-02-15T14:10:38.931000Z,,2024-02-15T14:10:39.537129Z,782.0,CVPIIDEI,1241,32,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65ce19e25297bdab38b5afb0,58f1017ac325470001795b01,AWAITING REVIEW,2024-02-15T14:04:31.768000Z,2024-02-15T14:22:51.744000Z,,2024-02-15T14:22:52.412966Z,1100.0,CVPIIDEI,2087,40,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
65ce1a6e25cd65224d5f17aa,6556364a457cabc2f54b1063,AWAITING REVIEW,2024-02-15T14:06:48.901000Z,2024-02-15T14:25:06.549000Z,,2024-02-15T14:25:07.362737Z,1098.0,CVPIIDEI,280,35,Female,Mixed,United States,United States,United States,English,No,Part-Time,Not Applicable
65ce1aa011d0980eb8653c5a,65c8d34ef26f5064b189789b,AWAITING REVIEW,2024-02-15T14:07:32.733000Z,2024-02-15T14:22:37.706000Z,,2024-02-15T14:22:38.292004Z,905.0,CVPIIDEI,6,18,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),Not Applicable
65ce1ab6317597c637b5aff3,5fff70a0ecbb600c11b588b8,AWAITING REVIEW,2024-02-15T14:07:55.349000Z,2024-02-15T14:15:29.762000Z,,2024-02-15T14:15:30.279530Z,455.0,CVPIIDEI,997,24,Female,Asian,United States,United States,United States,English,No,Part-Time,Not Applicable
65ce1b7c012b912a4261fdfb,611431b8dfc10c8bb1393e8c,AWAITING REVIEW,2024-02-15T14:11:15.777000Z,2024-02-15T14:22:21.014000Z,,2024-02-15T14:22:22.047755Z,666.0,CVPIIDEI,705,22,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1b807fba858c567148be,6109cbe82b017714005d9a07,AWAITING REVIEW,2024-02-15T14:11:16.264000Z,2024-02-15T14:24:03.040000Z,,2024-02-15T14:24:03.558325Z,767.0,CVPIIDEI,466,22,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce1b92d17ca311d7c513d2,65cb7c46800d57cbac8023c7,AWAITING REVIEW,2024-02-15T14:11:38.715000Z,2024-02-15T15:03:09.850000Z,,2024-02-15T15:03:10.528109Z,3092.0,CVPIIDEI,5,38,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65ce1bbc74de7f5a7441163c,62349b2406ea604d296bd69d,AWAITING REVIEW,2024-02-15T14:12:17.473000Z,2024-02-15T14:30:50.770000Z,,2024-02-15T14:30:51.246194Z,1114.0,NOCODE,947,33,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1c245d118e169dcf927a,6119e2fc2605933b16ea87c0,AWAITING REVIEW,2024-02-15T14:14:01.183000Z,2024-02-15T14:26:08.238000Z,,2024-02-15T14:26:08.837983Z,728.0,CVPIIDEI,1225,23,Female,White,United States,United States,United States,English,Yes,Part-Time,Not Applicable
65ce1c4dbf66fbd4ab0f1d7f,60fdcfdeb5c7968c899442e8,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1c5a9c60c1f0df87a325,65bf6216a0a777aeef0378fc,AWAITING REVIEW,2024-02-15T14:14:57.378000Z,2024-02-15T14:30:45.788000Z,,2024-02-15T14:30:46.596276Z,949.0,CVPIIDEI,2,26,Female,Black,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1c77726e59eeb6124a06,65cc1ac6402b90fc2fddeb95,AWAITING REVIEW,2024-02-15T14:15:34.016000Z,2024-02-15T14:26:09.007000Z,,2024-02-15T14:26:09.731440Z,635.0,CVPIIDEI,4,26,Female,Asian,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1c8b4072c5b4f0122053,62bddb63d7c84ff6e9c592f5,AWAITING REVIEW,2024-02-15T14:15:43.987000Z,2024-02-15T14:25:40.330000Z,,2024-02-15T14:25:40.887385Z,597.0,CVPIIDEI,2280,26,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65ce1ca528f429596f8d547a,60fcc31e3a77261c13174e6f,AWAITING REVIEW,2024-02-15T14:16:11.272000Z,2024-02-15T14:28:38.148000Z,,2024-02-15T14:28:39.011683Z,747.0,CVPIIDEI,345,35,Female,White,United States,United States,United States,English,No,Part-Time,Not Applicable
65ce1cebde157c47e0d32ff2,60d018cc0f3faeaec2f7b7e5,AWAITING REVIEW,2024-02-15T14:17:46.673000Z,2024-02-15T15:23:10.965000Z,,2024-02-15T15:23:11.494071Z,3925.0,CVPIIDEI,1225,40,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce1cf00e109febcd8a1649,65ccbda91469b2dbe8beb9c1,AWAITING REVIEW,2024-02-15T14:17:28.281000Z,2024-02-15T14:27:05.506000Z,,2024-02-15T14:27:06.140439Z,578.0,CVPIIDEI,10,20,Female,Asian,United States,United States,United States,English,Yes,DATA_EXPIRED,Not Applicable
65ce1d1d9fe78a673a71da9f,6117efedb574017076d5b499,AWAITING REVIEW,2024-02-15T14:18:11.065000Z,2024-02-15T14:35:22.893000Z,,2024-02-15T14:35:23.549306Z,1032.0,CVPIIDEI,2480,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce1d96a8f481886a611196,63e5242d0f2f6cbb94a848d8,AWAITING REVIEW,2024-02-15T14:20:14.190000Z,2024-02-15T14:50:09.653000Z,,2024-02-15T14:50:10.236287Z,1796.0,CVPIIDEI,723,27,Female,White,United States,United States,United States,English,No,Part-Time,Not Applicable
65ce1db2855acef911f44f39,60ace56a83e45642b22d9954,AWAITING REVIEW,2024-02-15T14:21:04.011000Z,2024-02-15T14:46:28.349000Z,,2024-02-15T14:46:29.470014Z,1525.0,CVPIIDEI,2199,34,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1db29c38e2a4c225ad6f,6102eb5c475e68dca44b2695,AWAITING REVIEW,2024-02-15T14:20:41.266000Z,2024-02-15T14:29:28.865000Z,,2024-02-15T14:29:29.876825Z,528.0,CVPIIDEI,74,26,Female,White,United States,United States,United States,English,No,Part-Time,Not Applicable
65ce1dc2571c87b35df1e9e9,60fd8b1c25fe10912980d749,AWAITING REVIEW,2024-02-15T14:24:04.049000Z,2024-02-15T14:31:33.286000Z,,2024-02-15T14:31:33.864777Z,450.0,CVPIIDEI,1422,31,Female,White,United States,United States,United States,English,No,Due to start a new job within the next month,Not Applicable
65ce1dcbb27ed55e83fd6240,5c3144d37626080001a88836,AWAITING REVIEW,2024-02-15T14:21:04.215000Z,2024-02-15T14:31:10.675000Z,,2024-02-15T14:31:11.270351Z,607.0,CVPIIDEI,1784,33,Female,White,United States,United States,United States,English,Yes,Full-Time,Not Applicable
65ce1e2f6bf66e6fee19fd20,5ae5283253072800018d5b81,AWAITING REVIEW,2024-02-15T14:29:00.288000Z,2024-02-15T14:52:39.065000Z,,2024-02-15T14:52:39.976621Z,1419.0,CVPIIDEI,1642,32,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce1e4a23922404d9aa6c05,63eafad399e87039254d1078,AWAITING REVIEW,2024-02-15T14:23:10.954000Z,2024-02-15T15:20:14.712000Z,,2024-02-15T15:20:15.184773Z,3424.0,CVPIIDEI,549,22,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce1e6dcbb504622d07a5db,5f557058f325f713d247001c,AWAITING REVIEW,2024-02-15T14:23:44.353000Z,2024-02-15T14:32:44.075000Z,,2024-02-15T14:32:44.634362Z,540.0,CVPIIDEI,1253,30,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
65ce1e94ba0b126130cb283e,5f4fdba442d1a7110ae00343,AWAITING REVIEW,2024-02-15T14:24:23.565000Z,2024-02-15T14:32:41.303000Z,,2024-02-15T14:32:41.977942Z,498.0,CVPIIDEI,483,24,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking),Not Applicable
65ce1eca82438d58179de6eb,655f8c42a20c94f85160d5dc,AWAITING REVIEW,2024-02-15T14:25:19.426000Z,2024-02-15T14:37:19.592000Z,,2024-02-15T14:37:20.079186Z,721.0,CVPIIDEI,479,37,Female,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
65ce1f77a80b51191daf7eba,64aed38380530892e02c1e21,AWAITING REVIEW,2024-02-15T14:28:17.485000Z,2024-02-15T14:38:12.540000Z,,2024-02-15T14:38:13.036493Z,596.0,CVPIIDEI,1163,40,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1f8986021fa092b3e27a,631b842a5603f48811a26093,AWAITING REVIEW,2024-02-15T14:28:49.971000Z,2024-02-15T14:37:19.950000Z,,2024-02-15T14:37:20.517981Z,510.0,CVPIIDEI,1899,30,Female,Mixed,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1fa9393784dbe2267400,6313f4ebb6eb359b0650a088,AWAITING REVIEW,2024-02-15T14:29:07.355000Z,2024-02-15T14:43:48.591000Z,,2024-02-15T14:43:49.096724Z,882.0,CVPIIDEI,991,25,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),Not Applicable
65ce1fdbc205f2634fb5dbb8,5e9f01c2517b95026e74c12d,AWAITING REVIEW,2024-02-15T14:29:51.925000Z,2024-02-15T14:40:03.106000Z,,2024-02-15T14:40:03.662427Z,612.0,CVPIIDEI,712,22,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce1fe1fe757f0f82149a03,6540cb8b6ea99f5b626eb0d5,AWAITING REVIEW,2024-02-15T14:30:11.579000Z,2024-02-15T14:44:33.759000Z,,2024-02-15T14:44:34.385320Z,863.0,CVPIIDEI,279,23,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce1fff833f57efd0d46f7f,5dd31760fb7d41000c6610e3,AWAITING REVIEW,2024-02-15T14:30:33.555000Z,2024-02-15T14:42:23.035000Z,,2024-02-15T14:42:23.658273Z,710.0,CVPIIDEI,1816,34,Female,White,United States,United States,United States,English,No,Part-Time,Not Applicable
65ce2019508301bba9318c64,609a88c011993058c914a32a,AWAITING REVIEW,2024-02-15T14:30:56.910000Z,2024-02-15T14:49:34.236000Z,,2024-02-15T14:49:34.881505Z,1118.0,CVPIIDEI,315,30,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
65ce202f5407cc4cb6627879,632e0fd7424f2848637d173f,AWAITING REVIEW,2024-02-15T14:32:10.783000Z,2024-02-15T14:43:58.979000Z,,2024-02-15T14:44:00.535733Z,709.0,CVPIIDEI,8,36,Female,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce206c508301bba9318c70,65c10decdf7bb73782345cb3,AWAITING REVIEW,2024-02-15T14:32:16.274000Z,2024-02-15T14:48:57.802000Z,,2024-02-15T14:48:58.430881Z,1002.0,CVPIIDEI,48,33,Female,Black,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce20728ff48aeeb5371591,62ba281b9d7e1e055d098582,AWAITING REVIEW,2024-02-15T14:32:22.428000Z,2024-02-15T14:49:14.426000Z,,2024-02-15T14:49:15.021331Z,1012.0,CVPIIDEI,663,23,Female,Mixed,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce207a780605d135385558,65c12143b109e591c2192ade,AWAITING REVIEW,2024-02-15T14:32:34.776000Z,2024-02-15T14:48:43.672000Z,,2024-02-15T14:48:44.945601Z,969.0,CVPIIDEI,23,39,Female,Black,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce31853c37d8fca864ccb9,53c04378fdf99b360e022d92,AWAITING REVIEW,2024-02-15T15:45:13.255000Z,2024-02-15T15:55:14.743000Z,,2024-02-15T15:55:15.651161Z,602.0,CVPIIDEI,2843,27,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce15e0d6aba91455ceb570,655722610650e0acc7b80737,TIMED-OUT,2024-02-15T13:47:29.839000Z,,,,49844.0,,185,38,Male,Black,Ghana,United States,United States,English,Yes,Full-Time,Not Applicable
65ce198ac31528eb959097e6,615f6dd4e5377f3adc0d70ae,RETURNED,2024-02-15T14:13:00.035000Z,,,,,,314,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65ce1a92424a9d14b299db87,5e6b034bffc1a90c3fe8c234,RETURNED,2024-02-15T14:07:24.206000Z,,,,,,1332,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65ce1b27d4a33ea7a58da9d2,63d13f2f59ef764f641406dd,RETURNED,2024-02-15T14:09:55.255000Z,,,,,,537,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65ce1d6a726e59eeb6124a43,61549a2caa92d84f392000e9,RETURNED,2024-02-15T14:21:01.824000Z,2024-02-15T14:25:45.791000Z,,2024-02-15T14:25:47.100000Z,,CVPIIDEI,2745,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65ce1e7c94e6264f9c8d3669,655e0b698915e40faa8002f2,TIMED-OUT,2024-02-15T14:24:04.904000Z,,,,47650.0,,366,28,Female,Black,United States,United States,United States,English,Yes,Full-Time,Not Applicable
65ce1fc709958f920e7d4b1b,62f557535db76f7f4ab860c7,RETURNED,2024-02-15T14:29:30.425000Z,,,,,,2752,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65ce205ac9ca4f7cb92e5648,652014a6230cfe011fd5ec48,RETURNED,2024-02-15T14:41:54.650000Z,,,,,,540,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65ce210a508301bba9318c99,60cfe495190da9fb2a1b9e52,TIMED-OUT,2024-02-15T14:34:54.176000Z,,,,47000.0,,2172,24,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce2149e5591054868c4edf,6400dc9f84ed19aeedc1a2cc,RETURNED,2024-02-15T14:46:00.075000Z,,,,,,1413,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65ce215765f03ef3ab6e7085,5f4fe42aa8de8e1136e85064,RETURNED,2024-02-15T14:36:15.808000Z,,,,,,1940,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
